0,2656,100
1.8,558,100
3.6,2451,100
5.4,2671,100
7.2,2748,100
9,2778,100
10.8,-1000,0
12.6,-1000,0
14.4,-1000,0
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,-1000,0
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,-1000,0
34.2,755,100
36,816,100
37.8,-1000,0
39.6,3546,100
41.4,-1000,0
43.2,3091,100
45,2952,100
46.8,2966,100
48.6,3040,100
50.4,3121,100
52.2,3022,100
54,2452,100
55.8,2818,100
57.6,2738,100
59.4,2677,100
61.2,2654,100
63,2649,100
64.8,2648,100
66.6,2648,100
68.4,2647,100
70.2,2641,100
72,2579,100
73.8,2518,100
75.6,2460,100
77.4,2410,100
79.2,2361,100
81,2315,100
82.8,2278,100
84.6,2240,100
86.4,2207,100
88.2,2176,100
90,2148,100
91.8,2123,100
93.6,2100,100
95.4,2151,100
97.2,2233,100
99,2212,100
100.8,2227,100
102.6,2255,100
104.4,2112,100
106.2,2104,100
108,2094,100
109.8,2087,100
111.6,2087,100
113.4,2077,100
115.2,2074,100
117,2308,100
118.8,2186,100
120.6,2656,100
122.4,2675,100
124.2,2694,100
126,2718,100
127.8,2742,100
129.6,2769,100
131.4,2804,100
133.2,2838,100
135,2876,100
136.8,2921,100
138.6,2459,100
140.4,-1000,0
142.2,-1000,0
144,2388,100
145.8,2368,100
147.6,1988,100
149.4,1698,100
151.2,1633,100
153,1573,100
154.8,1564,100
156.6,1617,100
158.4,1671,100
160.2,1732,100
162,1800,100
163.8,1877,100
165.6,1958,100
167.4,2058,100
169.2,2159,100
171,2285,100
172.8,2421,100
174.6,2326,100
176.4,2102,100
178.2,2065,100
180,1940,100
181.8,1920,100
183.6,1905,100
185.4,1888,100
187.2,1879,100
189,2483,100
190.8,2346,100
192.6,2318,100
194.4,2253,100
196.2,-1000,0
198,1660,100
199.8,1555,100
201.6,1534,100
203.4,1479,100
205.2,1066,100
207,1066,100
208.8,1068,100
210.6,1072,100
212.4,1081,100
214.2,1087,100
216,1094,100
217.8,1109,100
219.6,1194,100
221.4,1188,100
223.2,1213,100
225,2540,100
226.8,2533,100
228.6,-1000,0
230.4,-1000,0
232.2,1787,100
234,1766,100
235.8,-1000,0
237.6,1683,100
239.4,1666,100
241.2,-1000,0
243,2274,100
244.8,2051,100
246.6,2033,100
248.4,1995,100
250.2,2007,100
252,2000,100
253.8,1904,100
255.6,1894,100
257.4,1928,100
259.2,1971,100
261,1990,100
262.8,2019,100
264.6,2035,100
266.4,3410,100
268.2,3362,100
270,3325,100
271.8,3288,100
273.6,597,100
275.4,593,100
277.2,586,100
279,581,100
280.8,579,100
282.6,578,100
284.4,575,100
286.2,575,100
288,570,100
289.8,570,100
291.6,570,100
293.4,572,100
295.2,571,100
297,573,100
298.8,579,100
300.6,583,100
302.4,586,100
304.2,593,100
306,509,100
307.8,498,100
309.6,514,100
311.4,612,100
313.2,625,100
315,627,100
316.8,-1000,0
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,-1000,0
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,-1000,0
333,-1000,0
334.8,-1000,0
336.6,-1000,0
338.4,359,100
340.2,354,100
342,342,100
343.8,335,100
345.6,326,100
347.4,-1000,0
349.2,310,100
351,308,100
352.8,303,100
354.6,314,100
356.4,-1000,0
358.2,3073,100
360,773,100
