0,2657,100
1.8,556,100
3.6,2448,100
5.4,2668,100
7.2,2750,100
9,2773,100
10.8,-1000,0
12.6,-1000,0
14.4,-1000,0
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,-1000,0
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,-1000,0
34.2,-1000,0
36,-1000,0
37.8,-1000,0
39.6,-1000,0
41.4,-1000,0
43.2,33007,100
45,2929,100
46.8,2991,100
48.6,3071,100
50.4,3090,100
52.2,2983,100
54,2891,100
55.8,2780,100
57.6,2711,100
59.4,2645,100
61.2,2593,100
63,2589,100
64.8,2588,100
66.6,2584,100
68.4,2584,100
70.2,2584,100
72,2579,100
73.8,2517,100
75.6,2462,100
77.4,2408,100
79.2,2361,100
81,2317,100
82.8,2276,100
84.6,2241,100
86.4,2204,100
88.2,2177,100
90,2150,100
91.8,2124,100
93.6,2102,100
95.4,2151,100
97.2,2232,100
99,2212,100
100.8,2226,100
102.6,2254,100
104.4,2109,100
106.2,2106,100
108,2095,100
109.8,2084,100
111.6,2088,100
113.4,2082,100
115.2,2074,100
117,2327,100
118.8,2186,100
120.6,2657,100
122.4,2672,100
124.2,2691,100
126,2716,100
127.8,2743,100
129.6,2770,100
131.4,1912,100
133.2,1912,100
135,1854,100
136.8,1839,100
138.6,1853,100
140.4,1921,100
142.2,2675,100
144,1905,100
145.8,2745,100
147.6,-1000,0
149.4,1697,100
151.2,1634,100
153,1574,100
154.8,1562,100
156.6,1616,100
158.4,1670,100
160.2,1732,100
162,1798,100
163.8,1875,100
165.6,1958,100
167.4,2056,100
169.2,2158,100
171,2284,100
172.8,2419,100
174.6,2325,100
176.4,2104,100
178.2,2066,100
180,1941,100
181.8,1919,100
183.6,1902,100
185.4,1886,100
187.2,1877,100
189,2485,100
190.8,2352,100
192.6,2341,100
194.4,2260,100
196.2,-1000,0
198,1662,100
199.8,1554,100
201.6,1535,100
203.4,1481,100
205.2,1065,100
207,1065,100
208.8,1066,100
210.6,1072,100
212.4,1081,100
214.2,1087,100
216,1094,100
217.8,1107,100
219.6,1194,100
221.4,1189,100
223.2,1213,100
225,2538,100
226.8,2533,100
228.6,-1000,0
230.4,1775,100
232.2,-1000,0
234,1766,100
235.8,1843,100
237.6,1682,100
239.4,1664,100
241.2,-1000,0
243,2277,100
244.8,2052,100
246.6,2032,100
248.4,1991,100
250.2,2006,100
252,1999,100
253.8,-1000,0
255.6,1894,100
257.4,1926,100
259.2,1973,100
261,1989,100
262.8,2018,100
264.6,2033,100
266.4,3411,100
268.2,3363,100
270,3323,100
271.8,3287,100
273.6,596,100
275.4,590,100
277.2,586,100
279,581,100
280.8,579,100
282.6,577,100
284.4,575,100
286.2,573,100
288,572,100
289.8,571,100
291.6,569,100
293.4,572,100
295.2,572,100
297,573,100
298.8,575,100
300.6,581,100
302.4,586,100
304.2,595,100
306,508,100
307.8,495,100
309.6,511,100
311.4,614,100
313.2,623,100
315,638,100
316.8,-1000,0
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,-1000,0
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,153,100
333,-1000,0
334.8,3167,100
336.6,-1000,0
338.4,356,100
340.2,348,100
342,339,100
343.8,333,100
345.6,323,100
347.4,318,100
349.2,308,100
351,305,100
352.8,299,100
354.6,311,100
356.4,-1000,0
358.2,3072,100
360,772,100
