0,2648,100
1.8,561,100
3.6,2452,100
5.4,2683,100
7.2,2753,100
9,2779,100
10.8,-1000,0
12.6,-1000,0
14.4,-1000,0
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,-1000,0
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,-1000,0
34.2,-1000,0
36,813,100
37.8,-1000,0
39.6,3546,100
41.4,-1000,0
43.2,3100,100
45,2966,100
46.8,2957,100
48.6,3031,100
50.4,3109,100
52.2,3041,100
54,2454,100
55.8,2849,100
57.6,2752,100
59.4,2689,100
61.2,2671,100
63,2669,100
64.8,2668,100
66.6,2668,100
68.4,2668,100
70.2,2641,100
72,2578,100
73.8,2516,100
75.6,2462,100
77.4,2409,100
79.2,2361,100
81,2317,100
82.8,2278,100
84.6,2241,100
86.4,2206,100
88.2,2175,100
90,2150,100
91.8,2123,100
93.6,2103,100
95.4,2151,100
97.2,2234,100
99,2212,100
100.8,2227,100
102.6,2251,100
104.4,2113,100
106.2,2104,100
108,2099,100
109.8,2084,100
111.6,2082,100
113.4,2080,100
115.2,2075,100
117,2324,100
118.8,2188,100
120.6,2656,100
122.4,2674,100
124.2,2692,100
126,2714,100
127.8,2743,100
129.6,2769,100
131.4,2804,100
133.2,2836,100
135,2879,100
136.8,2921,100
138.6,2969,100
140.4,3020,100
142.2,3081,100
144,2378,100
145.8,-1000,0
147.6,2245,100
149.4,1699,100
151.2,1635,100
153,1573,100
154.8,1563,100
156.6,1615,100
158.4,1670,100
160.2,1732,100
162,1798,100
163.8,1876,100
165.6,1959,100
167.4,2056,100
169.2,2161,100
171,2284,100
172.8,2421,100
174.6,2325,100
176.4,2104,100
178.2,2068,100
180,1946,100
181.8,1924,100
183.6,1907,100
185.4,1893,100
187.2,1886,100
189,-1000,0
190.8,-1000,0
192.6,-1000,0
194.4,-1000,0
196.2,-1000,0
198,1656,100
199.8,1555,100
201.6,1536,100
203.4,1480,100
205.2,1068,100
207,1068,100
208.8,1071,100
210.6,1076,100
212.4,1081,100
214.2,1091,100
216,1100,100
217.8,1110,100
219.6,1197,100
221.4,1185,100
223.2,1215,100
225,2561,100
226.8,2532,100
228.6,-1000,0
230.4,1792,100
232.2,-1000,0
234,1767,100
235.8,-1000,0
237.6,1682,100
239.4,1666,100
241.2,-1000,0
243,2277,100
244.8,2053,100
246.6,2035,100
248.4,1996,100
250.2,2008,100
252,2000,100
253.8,1910,100
255.6,1898,100
257.4,1928,100
259.2,1973,100
261,1994,100
262.8,2018,100
264.6,2034,100
266.4,3412,100
268.2,3367,100
270,3324,100
271.8,3287,100
273.6,597,100
275.4,591,100
277.2,588,100
279,581,100
280.8,580,100
282.6,578,100
284.4,574,100
286.2,574,100
288,574,100
289.8,571,100
291.6,573,100
293.4,572,100
295.2,574,100
297,575,100
298.8,575,100
300.6,581,100
302.4,587,100
304.2,592,100
306,510,100
307.8,501,100
309.6,517,100
311.4,613,100
313.2,623,100
315,623,100
316.8,-1000,0
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,-1000,0
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,-1000,0
333,-1000,0
334.8,-1000,0
336.6,-1000,0
338.4,368,100
340.2,355,100
342,343,100
343.8,-1000,0
345.6,-1000,0
347.4,-1000,0
349.2,310,100
351,306,100
352.8,-1000,0
354.6,328,100
356.4,-1000,0
358.2,-1000,0
360,753,100
