0,2658,100
1.8,-1000,0
3.6,2450,100
5.4,2672,100
7.2,2750,100
9,2774,100
10.8,-1000,0
12.6,-1000,0
14.4,-1000,0
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,-1000,0
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,806,100
34.2,-1000,0
36,825,100
37.8,-1000,0
39.6,-1000,0
41.4,-1000,0
43.2,3055,100
45,2924,100
46.8,2980,100
48.6,3056,100
50.4,3108,100
52.2,3000,100
54,2444,100
55.8,2794,100
57.6,2720,100
59.4,2654,100
61.2,2595,100
63,2581,100
64.8,2580,100
66.6,2580,100
68.4,2579,100
70.2,2579,100
72,2577,100
73.8,2516,100
75.6,2462,100
77.4,2408,100
79.2,2361,100
81,2318,100
82.8,2277,100
84.6,2238,100
86.4,2206,100
88.2,2176,100
90,2147,100
91.8,2125,100
93.6,2102,100
95.4,2155,100
97.2,2232,100
99,2211,100
100.8,2227,100
102.6,2260,100
104.4,2110,100
106.2,2111,100
108,2093,100
109.8,2094,100
111.6,2091,100
113.4,2081,100
115.2,2077,100
117,2307,100
118.8,2188,100
120.6,2659,100
122.4,2674,100
124.2,2693,100
126,2716,100
127.8,2742,100
129.6,2068,100
131.4,2008,100
133.2,1997,100
135,2010,100
136.8,2028,100
138.6,1918,100
140.4,1878,100
142.2,2646,100
144,2701,100
145.8,2912,100
147.6,2902,100
149.4,1698,100
151.2,1633,100
153,1573,100
154.8,1565,100
156.6,1615,100
158.4,1670,100
160.2,1734,100
162,1799,100
163.8,1877,100
165.6,1961,100
167.4,2059,100
169.2,2162,100
171,2287,100
172.8,2423,100
174.6,2326,100
176.4,2103,100
178.2,2065,100
180,1944,100
181.8,1920,100
183.6,1902,100
185.4,1888,100
187.2,1877,100
189,2484,100
190.8,2340,100
192.6,2337,100
194.4,2259,100
196.2,1685,100
198,1656,100
199.8,1555,100
201.6,1535,100
203.4,1480,100
205.2,1064,100
207,1064,100
208.8,1069,100
210.6,1074,100
212.4,1078,100
214.2,1088,100
216,1093,100
217.8,1107,100
219.6,1194,100
221.4,1184,100
223.2,1214,100
225,2540,100
226.8,2535,100
228.6,-1000,0
230.4,1766,100
232.2,1770,100
234,1766,100
235.8,1844,100
237.6,1682,100
239.4,1666,100
241.2,-1000,0
243,2279,100
244.8,2052,100
246.6,2033,100
248.4,1989,100
250.2,2008,100
252,1998,100
253.8,20634,100
255.6,1895,100
257.4,1926,100
259.2,1972,100
261,1991,100
262.8,2017,100
264.6,2035,100
266.4,3410,100
268.2,3366,100
270,3326,100
271.8,3289,100
273.6,599,100
275.4,590,100
277.2,586,100
279,581,100
280.8,578,100
282.6,574,100
284.4,574,100
286.2,572,100
288,571,100
289.8,570,100
291.6,571,100
293.4,571,100
295.2,572,100
297,576,100
298.8,578,100
300.6,580,100
302.4,586,100
304.2,592,100
306,511,100
307.8,498,100
309.6,516,100
311.4,612,100
313.2,623,100
315,-1000,0
316.8,-1000,0
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,-1000,0
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,156,100
333,-1000,0
334.8,-1000,0
336.6,-1000,0
338.4,355,100
340.2,-1000,0
342,340,100
343.8,-1000,0
345.6,323,100
347.4,320,100
349.2,311,100
351,305,100
352.8,304,100
354.6,309,100
356.4,-1000,0
358.2,3075,100
360,770,100
