0,2657,100
1.8,564,100
3.6,2451,100
5.4,2670,100
7.2,2748,100
9,2778,100
10.8,-1000,0
12.6,788,100
14.4,-1000,0
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,-1000,0
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,774,100
34.2,-1000,0
36,-1000,0
37.8,-1000,0
39.6,-1000,0
41.4,3098,100
43.2,2995,100
45,2928,100
46.8,2994,100
48.6,3071,100
50.4,3091,100
52.2,2983,100
54,2461,100
55.8,2783,100
57.6,2709,100
59.4,2648,100
61.2,2597,100
63,2591,100
64.8,2587,100
66.6,2587,100
68.4,2585,100
70.2,2585,100
72,2576,100
73.8,2516,100
75.6,2460,100
77.4,2409,100
79.2,2360,100
81,2318,100
82.8,2276,100
84.6,2239,100
86.4,2206,100
88.2,2174,100
90,2149,100
91.8,2123,100
93.6,2100,100
95.4,2155,100
97.2,2234,100
99,2211,100
100.8,2226,100
102.6,2267,100
104.4,2111,100
106.2,2102,100
108,2105,100
109.8,2086,100
111.6,2086,100
113.4,2080,100
115.2,2070,100
117,2275,100
118.8,2187,100
120.6,2657,100
122.4,2672,100
124.2,2692,100
126,2715,100
127.8,2743,100
129.6,2772,100
131.4,2804,100
133.2,2838,100
135,2879,100
136.8,2738,100
138.6,-1000,0
140.4,-1000,0
142.2,-1000,0
144,3148,100
145.8,1939,100
147.6,-1000,0
149.4,1695,100
151.2,1631,100
153,1572,100
154.8,1566,100
156.6,1615,100
158.4,1670,100
160.2,1733,100
162,1798,100
163.8,1875,100
165.6,1961,100
167.4,2060,100
169.2,2162,100
171,2287,100
172.8,2424,100
174.6,2327,100
176.4,2103,100
178.2,2067,100
180,1941,100
181.8,1918,100
183.6,1900,100
185.4,1887,100
187.2,1876,100
189,2489,100
190.8,2404,100
192.6,2404,100
194.4,2261,100
196.2,1684,100
198,1594,100
199.8,1554,100
201.6,1535,100
203.4,1478,100
205.2,1065,100
207,1064,100
208.8,1068,100
210.6,1072,100
212.4,1078,100
214.2,1086,100
216,1095,100
217.8,1105,100
219.6,1195,100
221.4,1187,100
223.2,1213,100
225,2536,100
226.8,2542,100
228.6,-1000,0
230.4,1777,100
232.2,1766,100
234,1766,100
235.8,1831,100
237.6,1683,100
239.4,1666,100
241.2,2984,100
243,2278,100
244.8,2051,100
246.6,2033,100
248.4,1991,100
250.2,2008,100
252,1999,100
253.8,2011,100
255.6,1895,100
257.4,1923,100
259.2,1973,100
261,1993,100
262.8,2026,100
264.6,2045,100
266.4,3409,100
268.2,3365,100
270,3323,100
271.8,3286,100
273.6,597,100
275.4,589,100
277.2,585,100
279,582,100
280.8,579,100
282.6,578,100
284.4,574,100
286.2,574,100
288,571,100
289.8,571,100
291.6,570,100
293.4,571,100
295.2,572,100
297,574,100
298.8,577,100
300.6,582,100
302.4,587,100
304.2,593,100
306,509,100
307.8,497,100
309.6,516,100
311.4,613,100
313.2,624,100
315,-1000,0
316.8,235,100
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,3055,100
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,154,100
333,-1000,0
334.8,-1000,0
336.6,-1000,0
338.4,356,100
340.2,350,100
342,337,100
343.8,329,100
345.6,324,100
347.4,316,100
349.2,310,100
351,304,100
352.8,-1000,0
354.6,-1000,0
356.4,-1000,0
358.2,3076,100
360,776,100
