0,2655,100
1.8,560,100
3.6,2451,100
5.4,2668,100
7.2,2746,100
9,2772,100
10.8,-1000,0
12.6,-1000,0
14.4,-1000,0
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,-1000,0
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,786,100
34.2,817,100
36,-1000,0
37.8,764,100
39.6,-1000,0
41.4,-1000,0
43.2,-1000,0
45,-1000,0
46.8,-1000,0
48.6,-1000,0
50.4,3547,100
52.2,-1000,0
54,3065,100
55.8,2923,100
57.6,2983,100
59.4,3063,100
61.2,3103,100
63,2990,100
64.8,2456,100
66.6,2782,100
68.4,2710,100
70.2,2640,100
72,2576,100
73.8,2517,100
75.6,2461,100
77.4,2408,100
79.2,2361,100
81,2316,100
82.8,2278,100
84.6,2239,100
86.4,2206,100
88.2,2175,100
90,2149,100
91.8,2124,100
93.6,2100,100
95.4,2156,100
97.2,2232,100
99,2212,100
100.8,2227,100
102.6,2267,100
104.4,2110,100
106.2,2105,100
108,2108,100
109.8,2087,100
111.6,2083,100
113.4,2077,100
115.2,2077,100
117,2305,100
118.8,2187,100
120.6,2657,100
122.4,2675,100
124.2,2693,100
126,2716,100
127.8,2741,100
129.6,2771,100
131.4,2802,100
133.2,2837,100
135,2880,100
136.8,2922,100
138.6,2971,100
140.4,2556,100
142.2,-1000,0
144,2571,100
145.8,2628,100
147.6,-1000,0
149.4,1694,100
151.2,1633,100
153,1572,100
154.8,1566,100
156.6,1616,100
158.4,1671,100
160.2,1735,100
162,1801,100
163.8,1877,100
165.6,1961,100
167.4,2058,100
169.2,2165,100
171,2287,100
172.8,2425,100
174.6,2325,100
176.4,2101,100
178.2,2065,100
180,1941,100
181.8,1917,100
183.6,1902,100
185.4,1888,100
187.2,1878,100
189,-1000,0
190.8,2316,100
192.6,2280,100
194.4,2257,100
196.2,1678,100
198,1620,100
199.8,1552,100
201.6,1536,100
203.4,1480,100
205.2,1065,100
207,1065,100
208.8,1067,100
210.6,1072,100
212.4,1081,100
214.2,1087,100
216,1097,100
217.8,1104,100
219.6,1196,100
221.4,1186,100
223.2,1216,100
225,2549,100
226.8,2529,100
228.6,-1000,0
230.4,1761,100
232.2,1780,100
234,1768,100
235.8,-1000,0
237.6,1683,100
239.4,1667,100
241.2,-1000,0
243,2278,100
244.8,2050,100
246.6,2034,100
248.4,1993,100
250.2,2010,100
252,2000,100
253.8,1903,100
255.6,1893,100
257.4,1929,100
259.2,1973,100
261,1992,100
262.8,2018,100
264.6,2034,100
266.4,3409,100
268.2,3362,100
270,3324,100
271.8,3287,100
273.6,598,100
275.4,590,100
277.2,585,100
279,582,100
280.8,578,100
282.6,577,100
284.4,574,100
286.2,573,100
288,573,100
289.8,572,100
291.6,571,100
293.4,572,100
295.2,573,100
297,574,100
298.8,577,100
300.6,580,100
302.4,585,100
304.2,592,100
306,508,100
307.8,499,100
309.6,518,100
311.4,614,100
313.2,623,100
315,630,100
316.8,-1000,0
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,-1000,0
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,150,100
333,-1000,0
334.8,-1000,0
336.6,-1000,0
338.4,358,100
340.2,346,100
342,340,100
343.8,335,100
345.6,323,100
347.4,318,100
349.2,310,100
351,306,100
352.8,301,100
354.6,-1000,0
356.4,-1000,0
358.2,3077,100
360,775,100
