0,2644,100
1.8,558,100
3.6,2450,100
5.4,2658,100
7.2,2751,100
9,2775,100
10.8,-1000,0
12.6,-1000,0
14.4,-1000,0
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,-1000,0
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,-1000,0
34.2,-1000,0
36,809,100
37.8,-1000,0
39.6,832,100
41.4,-1000,0
43.2,-1000,0
45,3028,100
46.8,2928,100
48.6,2991,100
50.4,3066,100
52.2,3092,100
54,2991,100
55.8,2461,100
57.6,2789,100
59.4,2715,100
61.2,2651,100
63,2626,100
64.8,2626,100
66.6,2626,100
68.4,2626,100
70.2,2625,100
72,2577,100
73.8,2516,100
75.6,2463,100
77.4,2411,100
79.2,2363,100
81,2316,100
82.8,2278,100
84.6,2240,100
86.4,2206,100
88.2,2175,100
90,2149,100
91.8,2124,100
93.6,2103,100
95.4,2149,100
97.2,2235,100
99,2214,100
100.8,2226,100
102.6,2255,100
104.4,2113,100
106.2,2104,100
108,2098,100
109.8,2084,100
111.6,2084,100
113.4,2079,100
115.2,2073,100
117,2333,100
118.8,2187,100
120.6,2655,100
122.4,2674,100
124.2,2692,100
126,2716,100
127.8,2740,100
129.6,2771,100
131.4,2804,100
133.2,2836,100
135,2880,100
136.8,2921,100
138.6,2366,100
140.4,2304,100
142.2,23311,100
144,2420,100
145.8,2389,100
147.6,2419,100
149.4,1697,100
151.2,1633,100
153,1573,100
154.8,1564,100
156.6,1616,100
158.4,1670,100
160.2,1735,100
162,1799,100
163.8,1876,100
165.6,1962,100
167.4,2059,100
169.2,2160,100
171,2285,100
172.8,2421,100
174.6,2326,100
176.4,2103,100
178.2,2068,100
180,1947,100
181.8,1924,100
183.6,1906,100
185.4,1898,100
187.2,1880,100
189,-1000,0
190.8,2286,100
192.6,-1000,0
194.4,-1000,0
196.2,1681,100
198,1658,100
199.8,1552,100
201.6,1534,100
203.4,1481,100
205.2,1068,100
207,1065,100
208.8,1069,100
210.6,1074,100
212.4,1083,100
214.2,1089,100
216,1098,100
217.8,1109,100
219.6,1196,100
221.4,1187,100
223.2,1216,100
225,2579,100
226.8,2530,100
228.6,-1000,0
230.4,-1000,0
232.2,-1000,0
234,1766,100
235.8,1855,100
237.6,1682,100
239.4,1665,100
241.2,-1000,0
243,2276,100
244.8,2051,100
246.6,2033,100
248.4,1995,100
250.2,2014,100
252,1998,100
253.8,-1000,0
255.6,1897,100
257.4,1927,100
259.2,1975,100
261,1993,100
262.8,2016,100
264.6,2035,100
266.4,3411,100
268.2,3364,100
270,3324,100
271.8,3286,100
273.6,596,100
275.4,588,100
277.2,586,100
279,583,100
280.8,578,100
282.6,577,100
284.4,575,100
286.2,574,100
288,573,100
289.8,572,100
291.6,571,100
293.4,571,100
295.2,575,100
297,575,100
298.8,579,100
300.6,582,100
302.4,587,100
304.2,591,100
306,510,100
307.8,500,100
309.6,516,100
311.4,611,100
313.2,624,100
315,-1000,0
316.8,-1000,0
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,-1000,0
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,-1000,0
333,-1000,0
334.8,-1000,0
336.6,-1000,0
338.4,366,100
340.2,355,100
342,343,100
343.8,-1000,0
345.6,329,100
347.4,327,100
349.2,315,100
351,306,100
352.8,-1000,0
354.6,-1000,0
356.4,-1000,0
358.2,3058,100
360,767,100
