0,2653,100
1.8,561,100
3.6,2450,100
5.4,2670,100
7.2,2749,100
9,2777,100
10.8,-1000,0
12.6,-1000,0
14.4,677,100
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,2333,100
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,-1000,0
34.2,-1000,0
36,-1000,0
37.8,3546,100
39.6,-1000,0
41.4,867,100
43.2,3059,100
45,2929,100
46.8,2980,100
48.6,3055,100
50.4,3113,100
52.2,3002,100
54,2449,100
55.8,2794,100
57.6,2721,100
59.4,2654,100
61.2,2598,100
63,2573,100
64.8,2569,100
66.6,2569,100
68.4,2568,100
70.2,2568,100
72,2568,100
73.8,2516,100
75.6,2459,100
77.4,2408,100
79.2,2360,100
81,2317,100
82.8,2276,100
84.6,2240,100
86.4,2206,100
88.2,2175,100
90,2148,100
91.8,2122,100
93.6,2100,100
95.4,2153,100
97.2,2232,100
99,2211,100
100.8,2225,100
102.6,2262,100
104.4,2111,100
106.2,2110,100
108,2101,100
109.8,2087,100
111.6,2091,100
113.4,2077,100
115.2,2072,100
117,2292,100
118.8,2184,100
120.6,2657,100
122.4,2671,100
124.2,2694,100
126,2716,100
127.8,2741,100
129.6,2769,100
131.4,2803,100
133.2,2839,100
135,2877,100
136.8,2740,100
138.6,2826,100
140.4,-1000,0
142.2,-1000,0
144,3146,100
145.8,1939,100
147.6,1944,100
149.4,1696,100
151.2,1633,100
153,1573,100
154.8,1564,100
156.6,1614,100
158.4,1670,100
160.2,1735,100
162,1798,100
163.8,1876,100
165.6,1961,100
167.4,2058,100
169.2,2161,100
171,2287,100
172.8,2424,100
174.6,2326,100
176.4,2101,100
178.2,2066,100
180,1942,100
181.8,1920,100
183.6,1900,100
185.4,1886,100
187.2,1878,100
189,2491,100
190.8,2387,100
192.6,2404,100
194.4,2260,100
196.2,1684,100
198,1642,100
199.8,1554,100
201.6,1534,100
203.4,1479,100
205.2,1065,100
207,1065,100
208.8,1067,100
210.6,1074,100
212.4,1080,100
214.2,1085,100
216,1094,100
217.8,1106,100
219.6,1193,100
221.4,1187,100
223.2,1214,100
225,2537,100
226.8,2536,100
228.6,-1000,0
230.4,1762,100
232.2,1777,100
234,1766,100
235.8,1844,100
237.6,1682,100
239.4,1666,100
241.2,2982,100
243,2277,100
244.8,2053,100
246.6,2032,100
248.4,1994,100
250.2,2006,100
252,1999,100
253.8,2024,100
255.6,1896,100
257.4,1922,100
259.2,1970,100
261,1992,100
262.8,2023,100
264.6,2042,100
266.4,3409,100
268.2,3363,100
270,3325,100
271.8,3287,100
273.6,598,100
275.4,589,100
277.2,584,100
279,581,100
280.8,579,100
282.6,575,100
284.4,575,100
286.2,574,100
288,571,100
289.8,570,100
291.6,570,100
293.4,571,100
295.2,572,100
297,574,100
298.8,578,100
300.6,582,100
302.4,586,100
304.2,592,100
306,509,100
307.8,497,100
309.6,513,100
311.4,612,100
313.2,621,100
315,632,100
316.8,-1000,0
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,25657,100
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,-1000,0
333,-1000,0
334.8,-1000,0
336.6,-1000,0
338.4,355,100
340.2,349,100
342,337,100
343.8,329,100
345.6,323,100
347.4,314,100
349.2,309,100
351,305,100
352.8,299,100
354.6,311,100
356.4,-1000,0
358.2,3077,100
360,773,100
