0,2656,100
1.8,560,100
3.6,2450,100
5.4,2672,100
7.2,2754,100
9,2782,100
10.8,-1000,0
12.6,-1000,0
14.4,-1000,0
16.2,-1000,0
18,-1000,0
19.8,-1000,0
21.6,-1000,0
23.4,-1000,0
25.2,-1000,0
27,-1000,0
28.8,-1000,0
30.6,-1000,0
32.4,-1000,0
34.2,770,100
36,819,100
37.8,-1000,0
39.6,3540,100
41.4,-1000,0
43.2,3084,100
45,2947,100
46.8,2968,100
48.6,3045,100
50.4,3126,100
52.2,3017,100
54,2456,100
55.8,2808,100
57.6,2735,100
59.4,2692,100
61.2,2692,100
63,2691,100
64.8,2691,100
66.6,2691,100
68.4,2688,100
70.2,2641,100
72,2577,100
73.8,2517,100
75.6,2461,100
77.4,2411,100
79.2,2362,100
81,2318,100
82.8,2277,100
84.6,2240,100
86.4,2207,100
88.2,2175,100
90,2149,100
91.8,2123,100
93.6,2103,100
95.4,2151,100
97.2,2235,100
99,2213,100
100.8,2226,100
102.6,2253,100
104.4,2113,100
106.2,2113,100
108,2103,100
109.8,2088,100
111.6,2082,100
113.4,2076,100
115.2,2075,100
117,2323,100
118.8,2186,100
120.6,2657,100
122.4,2673,100
124.2,2692,100
126,2713,100
127.8,2742,100
129.6,2771,100
131.4,2805,100
133.2,2835,100
135,2879,100
136.8,2921,100
138.6,2452,100
140.4,-1000,0
142.2,-1000,0
144,2411,100
145.8,2384,100
147.6,2399,100
149.4,1699,100
151.2,1634,100
153,1573,100
154.8,1562,100
156.6,1615,100
158.4,1670,100
160.2,1733,100
162,1799,100
163.8,1876,100
165.6,1960,100
167.4,2056,100
169.2,2162,100
171,2284,100
172.8,2422,100
174.6,2325,100
176.4,2106,100
178.2,2067,100
180,1944,100
181.8,1920,100
183.6,1904,100
185.4,1893,100
187.2,1880,100
189,2455,100
190.8,2350,100
192.6,2288,100
194.4,2257,100
196.2,1681,100
198,1654,100
199.8,1556,100
201.6,1535,100
203.4,1480,100
205.2,1067,100
207,1066,100
208.8,1069,100
210.6,1074,100
212.4,1078,100
214.2,1088,100
216,1097,100
217.8,1106,100
219.6,1197,100
221.4,1184,100
223.2,1213,100
225,2545,100
226.8,2529,100
228.6,-1000,0
230.4,-1000,0
232.2,1796,100
234,1766,100
235.8,1848,100
237.6,1683,100
239.4,1664,100
241.2,-1000,0
243,2275,100
244.8,2052,100
246.6,2031,100
248.4,1993,100
250.2,2006,100
252,1998,100
253.8,1903,100
255.6,1894,100
257.4,1925,100
259.2,1972,100
261,1990,100
262.8,2019,100
264.6,2034,100
266.4,3411,100
268.2,3365,100
270,3324,100
271.8,3287,100
273.6,597,100
275.4,592,100
277.2,588,100
279,582,100
280.8,577,100
282.6,577,100
284.4,573,100
286.2,572,100
288,572,100
289.8,571,100
291.6,571,100
293.4,572,100
295.2,573,100
297,575,100
298.8,580,100
300.6,583,100
302.4,586,100
304.2,593,100
306,510,100
307.8,500,100
309.6,513,100
311.4,613,100
313.2,624,100
315,-1000,0
316.8,-1000,0
318.6,-1000,0
320.4,-1000,0
322.2,-1000,0
324,-1000,0
325.8,-1000,0
327.6,-1000,0
329.4,-1000,0
331.2,158,100
333,-1000,0
334.8,-1000,0
336.6,-1000,0
338.4,360,100
340.2,351,100
342,341,100
343.8,336,100
345.6,328,100
347.4,322,100
349.2,313,100
351,310,100
352.8,-1000,0
354.6,-1000,0
356.4,-1000,0
358.2,3066,100
360,772,100
